work_id	creator_id	creator_role	attribution_status	notes
work_candidate_eastasia_lit_takekurabe	creator_00806	author_or_tradition	incumbent_label	""
work_candidate_wave002_crane_maggie	creator_00807	author_or_tradition	incumbent_label	""
work_candidate_bloom_crane_red_badge	creator_00807	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_time_machine	creator_00808	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_seagull	creator_00662	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_hadji_murad	creator_00710	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_prosas_profanas	creator_00774	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_country_pointed_firs	creator_00809	author_or_tradition	incumbent_label	""
work_candidate_ubu_roi	creator_00810	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_weir_hermiston	creator_00759	author_or_tradition	incumbent_label	""
work_candidate_mandatory_island_doctor_moreau	creator_00808	author_or_tradition	incumbent_label	""
work_candidate_scale2_lit_dracula	creator_00811	author_or_tradition	incumbent_label	""
work_candidate_mandatory_invisible_man_wells	creator_00808	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_faustroll	creator_00810	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_rebati	creator_00812	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_senilita	creator_00813	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_turn_screw	creator_00745	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_war_of_worlds	creator_00808	author_or_tradition	incumbent_label	""
work_candidate_wave004_pontoppidan_lucky_per	creator_00814	author_or_tradition	incumbent_label	""
work_candidate_bloom_conrad_heart_darkness	creator_00815	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_uncle_vanya	creator_00662	author_or_tradition	incumbent_label	""
work_candidate_global_lit_dom_casmurro	creator_00753	author_or_tradition	incumbent_label	""
work_candidate_bloom_kate_chopin_awakening	creator_00816	author_or_tradition	incumbent_label	""
work_candidate_umrao_jaan_ada	creator_00817	author_or_tradition	incumbent_label	""
work_candidate_wave004_bjornson_synnove_solbakken	creator_00818	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_queen_woods	creator_00819	author_or_tradition	incumbent_label	""
work_candidate_bloom_chesnutt_short_fiction	creator_00820	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_ariel	creator_00821	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0809_liola_commedia_campestre_in_tre_atti	creator_00822	author_or_tradition	incumbent_label	""
work_candidate_audit_replacement_lord_jim	creator_00815	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_sister_carrie	creator_00823	author_or_tradition	incumbent_label	""
work_candidate_wave004_alexander_kielland_garman_and_worse	creator_00824	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_wizard_oz	creator_00825	author_or_tradition	incumbent_label	""
work_candidate_wave004_giovanni_pascoli_myricae	creator_00826	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0813_each_in_his_own_way	creator_00822	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0810_it_is_so_if_you_think_so	creator_00822	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_three_sisters	creator_00662	author_or_tradition	incumbent_label	""
work_candidate_bloom_strindberg_dream_play	creator_00772	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_buddenbrooks	creator_00827	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0815_canti_orfici_die_tragodie_des_letzten_germanen_i	creator_00828	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0827_gogol_s_wife_and_other_stories	creator_00829	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_gosta_jerusalem	creator_00789	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_old_indian_legends	creator_00830	author_or_tradition	incumbent_label	""
work_candidate_wave004_umberto_saba_il_canzoniere	creator_00831	author_or_tradition	incumbent_label	""
work_candidate_wave004_grazia_deledda_reeds_in_the_wind	creator_00832	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0824_l_opera_in_versi	creator_00833	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0819_selected_poems	creator_00834	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0820_the_buried_harbour	creator_00834	author_or_tradition	incumbent_label	""
work_candidate_wave004_camilo_castelo_branco_doomed_love	creator_00835	author_or_tradition	incumbent_label	""
work_candidate_wave004_sibilla_aleramo_a_woman	creator_00836	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0821_the_storm_and_other_things	creator_00833	author_or_tradition	incumbent_label	""
work_candidate_wave004_antonio_tabucchi_pereira_maintains	creator_00837	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_chha_mana_atha_guntha	creator_00812	author_or_tradition	incumbent_label	""
work_candidate_os_sertoes	creator_00838	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_hound_baskervilles	creator_00792	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0830_the_wine_dark_sea	creator_00839	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0837_ad_ora_certa	creator_00840	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0835_collected_poems	creator_00840	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0833_dialoghi_con_leuco	creator_00841	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_five_children_it	creator_00842	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0832_hard_labor	creator_00841	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0829_il_contesto	creator_00839	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0828_il_giorno_della_civetta	creator_00839	author_or_tradition	incumbent_label	""
work_candidate_wave004_dario_fo_accidental_death_of_an_anarchist	creator_00843	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0834_se_non_ora_quando	creator_00840	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0836_shema	creator_00840	author_or_tradition	incumbent_label	""
work_candidate_wave002_norris_mcteague	creator_00844	author_or_tradition	incumbent_label	""
work_canon_souls_of_black_folk	creator_00845	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_chokher_bali	creator_00846	author_or_tradition	incumbent_label	""
work_candidate_bloom_henry_james_ambassadors	creator_00745	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_murderess	creator_00847	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_travels_lao_can	creator_00848	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_way_all_flesh	creator_00449	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0851_tres_novelas_ejemplares_y_un_prologo	creator_00849	author_or_tradition	incumbent_label	""
work_candidate_wave004_alberto_moravia_time_of_indifference	creator_00850	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0842_famiglia	creator_00851	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0850_kisses_from_another_dream_poems	creator_00852	author_or_tradition	incumbent_label	""
work_candidate_wave004_elio_vittorini_conversation_in_sicily	creator_00853	author_or_tradition	incumbent_label	""
work_candidate_wave004_antonio_machado_campos_de_castilla	creator_00854	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0845_selected_poetry_of_andrea_zanzotto	creator_00855	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0849_t_zero	creator_00856	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0841_the_heron	creator_00857	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_antiquary	creator_00858	author_or_tradition	incumbent_label	""
work_candidate_global_lit_maung_yin_maung_ma_me_ma	creator_00859	author_or_tradition	incumbent_label	""
work_candidate_audit_replacement_nostromo	creator_00815	author_or_tradition	incumbent_label	""
work_candidate_scale5_lit_peter_pan	creator_00860	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_riders_sea	creator_00861	author_or_tradition	incumbent_label	""
work_candidate_cherry_orchard_chekhov	creator_00662	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_late_mattia_pascal	creator_00822	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0857_a_longing_for_the_light_selected_poems	creator_00862	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_esau_jacob	creator_00753	author_or_tradition	incumbent_label	""
work_candidate_wave004_valle_inclan_luces_de_bohemia	creator_00863	author_or_tradition	incumbent_label	""
work_candidate_wave004_juan_ramon_jimenez_platero_y_yo	creator_00864	author_or_tradition	incumbent_label	""
work_candidate_wave004_ana_maria_matute_primera_memoria	creator_00865	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0855_my_voice_because_of_you	creator_00866	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0864_selected_poems_of_luis_cernuda	creator_00867	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0863_the_owl_s_insomnia_poems	creator_00868	author_or_tradition	incumbent_label	""
work_candidate_wave004_miguel_hernandez_el_rayo_que_no_cesa	creator_00869	author_or_tradition	incumbent_label	""
work_candidate_wave002_london_call_wild	creator_00870	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_cantos_vida	creator_00774	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_i_am_cat	creator_00871	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_solitude_catala	creator_00872	author_or_tradition	incumbent_label	""
work_candidate_global_lit_hiiakaikapoliopele	creator_00873	author_or_tradition	incumbent_label	""
work_candidate_scale2_lit_house_mirth	creator_00874	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0872_la_pell_de_brau_poems	creator_00875	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0867_space_in_motion	creator_00876	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0869_when_i_sleep_then_i_see_clearly_selected_poems_o	creator_00877	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_banaag_sikat	creator_00878	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_botchan	creator_00871	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_broken_commandment	creator_00879	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0892_the_collected_stories_of_colette	creator_00880	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_railway_children	creator_00842	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_young_torless	creator_00881	author_or_tradition	incumbent_label	""
work_candidate_wave004_almeida_garrett_travels_in_my_homeland	creator_00882	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0888_corydon	creator_00883	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0883_l_icirc_le_des_pingouins	creator_00884	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0887_l_immoraliste	creator_00883	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0889_lafcadio_s_adventures	creator_00883	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0885_le_grand_meaulnes	creator_00885	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0884_thais	creator_00884	author_or_tradition	incumbent_label	""
work_candidate_wave004_amalie_skram_constance_ring	creator_00886	author_or_tradition	incumbent_label	""
work_candidate_mandatory_sinclair_jungle	creator_00887	author_or_tradition	incumbent_label	""
work_candidate_mandatory_mother_gorky	creator_00888	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0893_la_retraite_sentimentale	creator_00880	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_motl	creator_00799	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0896_mount_analogue_a_novel_of_symbolically_authentic	creator_00889	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_ghost_sonata	creator_00772	author_or_tradition	incumbent_label	""
work_candidate_scale2_lit_playboy_western_world	creator_00861	author_or_tradition	incumbent_label	""
work_candidate_audit_replacement_the_secret_agent	creator_00815	author_or_tradition	incumbent_label	""
